Pincode,Area,S/C Code,S/C Description,Region,State Code,State Description,ZONE
757107,MBJ,MBJ,MAYURBHANJ,EAST,OR,ODISHA,5
758001,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
758002,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
758013,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
758014,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
758018,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
758031,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
758034,BDB,BDB,BARBIL OFFICE,EAST,OR,ODISHA,5
758035,BDB,BDB,BARBIL OFFICE,EAST,OR,ODISHA,5
758037,BDB,BDB,BARBIL OFFICE,EAST,OR,ODISHA,5
758038,BDB,BDB,BARBIL OFFICE,EAST,OR,ODISHA,5
758041,BDB,BDB,BARBIL OFFICE,EAST,OR,ODISHA,5
758079,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
758087,KJR,KJR,KEONJHAR,EAST,OR,ODISHA,5
759001,DKL,DKL,DHENKANAL,EAST,OR,ODISHA,5
759013,DKL,DKL,DHENKANAL,EAST,OR,ODISHA,5
759015,DKL,DKL,DHENKANAL,EAST,OR,ODISHA,5
759024,DKL,DKL,DHENKANAL,EAST,OR,ODISHA,5
759025,DKL,DKL,DHENKANAL,EAST,OR,ODISHA,5
759027,DKL,DKL,DHENKANAL,EAST,OR,ODISHA,5
759037,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759100,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759101,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759102,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759104,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759106,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759107,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759111,NGX,NGX,ANUGUL,EAST,OR,ODISHA,5
759116,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759121,NGX,NGX,ANUGUL,EAST,OR,ODISHA,5
759122,NGX,NGX,ANUGUL,EAST,OR,ODISHA,5
759123,NGX,NGX,ANUGUL,EAST,OR,ODISHA,5
759124,DEB,DEB,DEBAGARH OFFICE,EAST,OR,ODISHA,5
759125,BOH,BOH,BOUDH OFFICE,EAST,OR,ODISHA,5
759128,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
759130,NGX,NGX,ANUGUL,EAST,OR,ODISHA,5
759143,NGX,NGX,ANUGUL,EAST,OR,ODISHA,5
759145,NGX,NGX,ANUGUL,EAST,OR,ODISHA,5
759146,TCR,TCR,TALCHER,EAST,OR,ODISHA,5
760001,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760002,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760003,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760004,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760005,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760006,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760007,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760008,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760009,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760010,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
760011,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761001,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761002,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761003,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761008,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761009,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761010,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761020,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761025,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761032,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761041,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761045,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761052,EHM,EHM,BERHAMPUR,EAST,OR,ODISHA,5
761101,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761102,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761103,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761104,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761106,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761107,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761108,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761110,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761114,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761115,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761116,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761117,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761118,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761122,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761123,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761124,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761133,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761146,AKA,AKA,ASKA OFFICE,EAST,OR,ODISHA,5
761200,GPT,GPT,GAJAPATI,EAST,OR,ODISHA,5
761201,GPT,GPT,GAJAPATI,EAST,OR,ODISHA,5
761206,GPT,GPT,GAJAPATI,EAST,OR,ODISHA,5
761208,GPT,GPT,GAJAPATI,EAST,OR,ODISHA,5
761210,GPT,GPT,GAJAPATI,EAST,OR,ODISHA,5
761211,GPT,GPT,GAJAPATI,EAST,OR,ODISHA,5
762001,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
762002,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
762010,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
762012,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
762013,BOH,BOH,BOUDH OFFICE,EAST,OR,ODISHA,5
762014,BOH,BOH,BOUDH OFFICE,EAST,OR,ODISHA,5
762019,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
762029,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
762100,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
762103,KHM,KHM,KANDHAMAL OFFICE,EAST,OR,ODISHA,5
763001,JPT,JPT,KORAPUT TOWN,EAST,OR,ODISHA,5
763002,JPT,JPT,KORAPUT TOWN,EAST,OR,ODISHA,5
763003,JPT,JPT,KORAPUT TOWN,EAST,OR,ODISHA,5
763004,JPT,JPT,KORAPUT TOWN,EAST,OR,ODISHA,5
763008,JPT,JPT,KORAPUT TOWN,EAST,OR,ODISHA,5
764001,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764003,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764004,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764005,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764006,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764011,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764020,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764021,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764036,JPT,JPT,KORAPUT TOWN,EAST,OR,ODISHA,5
764043,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764044,MKN,MKN,MALKANAGIRI OFFICE,EAST,OR,ODISHA,5
764045,MKN,MKN,MALKANAGIRI OFFICE,EAST,OR,ODISHA,5
764048,MKN,MKN,MALKANAGIRI OFFICE,EAST,OR,ODISHA,5
764049,NBG,NBG,NABARANGPUR OFFICE,EAST,OR,ODISHA,5
764051,MKN,MKN,MALKANAGIRI OFFICE,EAST,OR,ODISHA,5
764056,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764058,KOA,KOA,KORAPUT OFFICE,EAST,OR,ODISHA,5
764059,NBG,NBG,NABARANGPUR OFFICE,EAST,OR,ODISHA,5
764063,NBG,NBG,NABARANGPUR OFFICE,EAST,OR,ODISHA,5
764070,NBG,NBG,NABARANGPUR OFFICE,EAST,OR,ODISHA,5
764071,NBG,NBG,NABARANGPUR OFFICE,EAST,OR,ODISHA,5
764078,NBG,NBG,NABARANGPUR OFFICE,EAST,OR,ODISHA,5
764085,NBG,NBG,NABARANGPUR OFFICE,EAST,OR,ODISHA,5
765001,RAZ,RAZ,RAYGADA REACH,EAST,OR,ODISHA,5
765002,RAZ,RAZ,RAYGADA REACH,EAST,OR,ODISHA,5
765017,RAZ,RAZ,RAYGADA REACH,EAST,OR,ODISHA,5
765018,RAZ,RAZ,RAYGADA REACH,EAST,OR,ODISHA,5
766001,BWP,BWP,KALAHANDI,EAST,OR,ODISHA,5
766002,BWP,BWP,KALAHANDI,EAST,OR,ODISHA,5
766014,BWP,BWP,KALAHANDI,EAST,OR,ODISHA,5
766020,BWP,BWP,KALAHANDI,EAST,OR,ODISHA,5
766027,BWP,BWP,KALAHANDI,EAST,OR,ODISHA,5
766104,NUA,NUA,NUAPARA,EAST,OR,ODISHA,5
766105,NUA,NUA,NUAPARA,EAST,OR,ODISHA,5
766107,HRR,HRR,KHARIAR,EAST,OR,ODISHA,5
767001,BGU,BGU,BALANGIR,EAST,OR,ODISHA,5
767002,BGU,BGU,BALANGIR,EAST,OR,ODISHA,5
767016,SOU,SOU,SONEPUR,EAST,OR,ODISHA,5
767017,SOU,SOU,SONEPUR,EAST,OR,ODISHA,5
767018,SOU,SOU,SONEPUR,EAST,OR,ODISHA,5
767019,SOU,SOU,SONEPUR,EAST,OR,ODISHA,5
767020,BGU,BGU,BALANGIR,EAST,OR,ODISHA,5
767033,TTG,TTG,TITILAGARH OFFICE,EAST,OR,ODISHA,5
767039,TTG,TTG,TITILAGARH OFFICE,EAST,OR,ODISHA,5
767065,BGU,BGU,BALANGIR,EAST,OR,ODISHA,5
767066,TTG,TTG,TITILAGARH OFFICE,EAST,OR,ODISHA,5
767067,BGU,BGU,BALANGIR,EAST,OR,ODISHA,5
767070,TTG,TTG,TITILAGARH OFFICE,EAST,OR,ODISHA,5
767071,BGU,BGU,BALANGIR,EAST,OR,ODISHA,5
768001,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768002,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768003,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768004,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768005,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768006,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768016,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768017,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768018,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768019,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768020,SMB,SML,SAMBALPUR BDEL,EAST,OR,ODISHA,5
768027,ATB,ATB,ATTABIRA OFFICE,EAST,OR,ODISHA,5
768028,ATB,ATB,ATTABIRA OFFICE,EAST,OR,ODISHA,5
768040,ATB,ATB,ATTABIRA OFFICE,EAST,OR,ODISHA,5
768106,RKL,RKL,REDHAKHOL ,EAST,OR,ODISHA,5
768108,DEB,DEB,DEBAGARH OFFICE,EAST,OR,ODISHA,5
768109,DEB,DEB,DEBAGARH OFFICE,EAST,OR,ODISHA,5
768118,RKL,RKL,REDHAKHOL ,EAST,OR,ODISHA,5
768119,DEB,DEB,DEBAGARH OFFICE,EAST,OR,ODISHA,5
768201,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768202,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768203,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768204,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768210,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768211,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768216,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768217,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768218,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768224,RJG,RJG,SUNDERGARH OFFICE,EAST,OR,ODISHA,5
768225,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
768233,JSY,JSY,JHARSUGUDA,EAST,OR,ODISHA,5
769001,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769002,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769003,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769004,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769005,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769006,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769007,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769008,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769009,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769010,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769011,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769012,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769013,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769014,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769015,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769016,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
769042,RRK,ROU,ROURKELA,EAST,OR,ODISHA,5
770001,BJS,BJS,BRAJRAJ NAGAR,EAST,OR,ODISHA,5
770002,BJS,BJS,BRAJRAJ NAGAR,EAST,OR,ODISHA,5
770016,RJG,RJG,SUNDERGARH OFFICE,EAST,OR,ODISHA,5
770017,RJG,RJG,SUNDERGARH OFFICE,EAST,OR,ODISHA,5
770025,BJS,BJS,BRAJRAJ NAGAR,EAST,OR,ODISHA,5
770031,RJG,RJG,SUNDERGARH OFFICE,EAST,OR,ODISHA,5
770070,RJG,RJG,SUNDERGARH OFFICE,EAST,OR,ODISHA,5
770072,BJS,BJS,BRAJRAJ NAGAR,EAST,OR,ODISHA,5
781001,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781002,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781003,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781004,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781005,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781006,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781007,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781008,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781009,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781010,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781011,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781012,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781013,GAU,GBX,GUWAHATI BELTOLA COD,EAST,AS,ASSAM,5
781014,GAU,GBX,GUWAHATI BELTOLA COD,EAST,AS,ASSAM,5
781015,GAU,GAI,GAUAIRPORT SERVICE CENTRE,EAST,AS,ASSAM,5
781016,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781017,GAU,GAI,GAUAIRPORT SERVICE CENTRE,EAST,AS,ASSAM,5
781018,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781019,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781020,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781021,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781022,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781023,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781024,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781025,GAU,GAX,REHABARI OFFICE,EAST,AS,ASSAM,5
781026,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781027,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781028,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781029,GAU,GBX,GUWAHATI BELTOLA COD,EAST,AS,ASSAM,5
781030,CSI,CSI,CHANGSARI,EAST,AS,ASSAM,5
781031,GAU,GAI,GAUAIRPORT SERVICE CENTRE,EAST,AS,ASSAM,5
781032,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781033,GAU,GBX,GUWAHATI BELTOLA COD,EAST,AS,ASSAM,5
781034,GAU,GBX,GUWAHATI BELTOLA COD,EAST,AS,ASSAM,5
781035,GAU,GBX,GUWAHATI BELTOLA COD,EAST,AS,ASSAM,5
781036,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781037,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781038,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781039,GAU,GAI,GAUAIRPORT SERVICE CENTRE,EAST,AS,ASSAM,5
781040,GAU,GBX,GUWAHATI BELTOLA COD,EAST,AS,ASSAM,5
781071,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781101,CSI,CSI,CHANGSARI,EAST,AS,ASSAM,5
781102,HJO,HJO,HAJO,EAST,AS,ASSAM,5
781103,HJO,HJO,HAJO,EAST,AS,ASSAM,5
781104,HJO,HJO,HAJO,EAST,AS,ASSAM,5
781121,BCA,BCA,BAIHATA CHARIALI,EAST,AS,ASSAM,5
781122,GAT,GAT,GUWAHATI AIRPORT REACH,EAST,AS,ASSAM,5
781123,GAT,GAT,GUWAHATI AIRPORT REACH,EAST,AS,ASSAM,5
781124,GAT,GAT,GUWAHATI AIRPORT REACH,EAST,AS,ASSAM,5
781125,GAU,GAI,GAUAIRPORT SERVICE CENTRE,EAST,AS,ASSAM,5
781128,GAU,GAI,GAUAIRPORT SERVICE CENTRE,EAST,AS,ASSAM,5
781131,GAZ,GAZ,GUWAHATI AIRPORT REACH,EAST,AS,ASSAM,5
781132,GAT,GAT,GUWAHATI AIRPORT REACH,EAST,AS,ASSAM,5
781133,BCA,BCA,BAIHATA CHARIALI,EAST,AS,ASSAM,5
781134,GAT,GAT,GUWAHATI AIRPORT REACH,EAST,AS,ASSAM,5
781150,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781171,GAU,GUT,GUWAHATI,EAST,AS,ASSAM,5
781301,BPO,BPO,BARPETA ROAD,EAST,AS,ASSAM,5
781303,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781304,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781306,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781309,BTO,BTO,BARPETA TOWN,EAST,AS,ASSAM,5
781310,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781313,BPO,BPO,BARPETA ROAD,EAST,AS,ASSAM,5
781314,BPO,BPO,BARPETA ROAD,EAST,AS,ASSAM,5
781315,BPO,BPO,BARPETA ROAD,EAST,AS,ASSAM,5
781316,BPO,BPO,BARPETA ROAD,EAST,AS,ASSAM,5
781318,BTO,BTO,BARPETA TOWN,EAST,AS,ASSAM,5
781319,BTO,BTO,BARPETA TOWN,EAST,AS,ASSAM,5
781325,BPO,BPO,BARPETA ROAD,EAST,AS,ASSAM,5
781334,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781335,NLB,NLB,NALBARI,EAST,AS,ASSAM,5
781337,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781338,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781339,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781340,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781341,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781346,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781347,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781348,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781349,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781351,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781352,BTO,BTO,BARPETA TOWN,EAST,AS,ASSAM,5
781353,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781354,RNG,RNG,RANGIA,EAST,AS,ASSAM,5
781360,TMP,TMP,TAMULPUR,EAST,AS,ASSAM,5
781365,RNG,RNG,RANGIA,EAST,AS,ASSAM,5
781367,TMP,TMP,TAMULPUR,EAST,AS,ASSAM,5
781369,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781370,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781374,NBL,NBL,NALBARI OFFICE,EAST,AS,ASSAM,5
781376,RNG,RNG,RANGIA,EAST,AS,ASSAM,5
781380,DMU,DMU,DIMU RSP,EAST,AS,ASSAM,5
781381,BCA,BCA,BAIHATA CHARIALI,EAST,AS,ASSAM,5
781382,DMU,DMU,DIMU RSP,EAST,AS,ASSAM,5
782001,NAO,NAO,NAGAON OFFICE,EAST,AS,ASSAM,5
782002,NAO,NAO,NAGAON OFFICE,EAST,AS,ASSAM,5
782003,NAO,NAO,NAGAON OFFICE,EAST,AS,ASSAM,5
782102,NAO,NAO,NAGAON OFFICE,EAST,AS,ASSAM,5
782105,MAO,MAO,MARIGAON OFFICE,EAST,AS,ASSAM,5
782120,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782135,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782136,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782137,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782138,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782139,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782140,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782143,KBU,KBU,KOLIABOR OFFICE,EAST,AS,ASSAM,5
782402,MAO,MAO,MARIGAON OFFICE,EAST,AS,ASSAM,5
782410,MAO,MAO,MARIGAON OFFICE,EAST,AS,ASSAM,5
782435,HOJ,HOJ,HOJAI,EAST,AS,ASSAM,5
782439,DBK,DBK,DABOKA,EAST,AS,ASSAM,5
782440,DBK,DBK,DABOKA,EAST,AS,ASSAM,5
782442,DBK,DBK,DABOKA,EAST,AS,ASSAM,5
782445,DBK,DBK,DABOKA,EAST,AS,ASSAM,5
782447,LUM,LUM,LUMDING,EAST,AS,ASSAM,5
782460,DIP,DIP,DIPHU OFFICE,EAST,AS,ASSAM,5
782461,DIP,DIP,DIPHU OFFICE,EAST,AS,ASSAM,5
782462,DIP,DIP,DIPHU OFFICE,EAST,AS,ASSAM,5
782480,BOJ,BOJ,BOKAJAN,EAST,AS,ASSAM,5
783101,GPO,GPO,GOALPARA OFFICE,EAST,AS,ASSAM,5
783120,GPO,GPO,GOALPARA OFFICE,EAST,AS,ASSAM,5
783121,GPO,GPO,GOALPARA OFFICE,EAST,AS,ASSAM,5
783122,KIN,KIN,KRISHNAI,EAST,AS,ASSAM,5
783124,KIN,KIN,KRISHNAI,EAST,AS,ASSAM,5
783125,KIN,KIN,KRISHNAI,EAST,AS,ASSAM,5
783126,KIN,KIN,KRISHNAI,EAST,AS,ASSAM,5
783133,KIN,KIN,KRISHNAI,EAST,AS,ASSAM,5
783134,KIN,KIN,KRISHNAI,EAST,AS,ASSAM,5
783301,DHB,DHB,DHUBRI,EAST,AS,ASSAM,5
783323,DAA,DAA,GAURIPUR,EAST,AS,ASSAM,5
783324,DAA,DAA,GAURIPUR,EAST,AS,ASSAM,5
783331,DAA,DAA,GAURIPUR,EAST,AS,ASSAM,5
783333,GOS,GOS,GOSSAIGAON,EAST,AS,ASSAM,5
783334,DAU,DAU,SMARTGOGISTICS,EAST,AS,ASSAM,5
783335,DAU,DAU,SMARTGOGISTICS,EAST,AS,ASSAM,5
783336,GOS,GOS,GOSSAIGAON,EAST,AS,ASSAM,5
783337,KKR,KKR,KOKRAJHAR,EAST,AS,ASSAM,5
783339,DAA,DAA,GAURIPUR,EAST,AS,ASSAM,5
783345,KKR,KKR,KOKRAJHAR,EAST,AS,ASSAM,5
783346,KKR,KKR,KOKRAJHAR,EAST,AS,ASSAM,5
783347,KKR,KKR,KOKRAJHAR,EAST,AS,ASSAM,5
783354,GOS,GOS,GOSSAIGAON,EAST,AS,ASSAM,5
783360,GOS,GOS,GOSSAIGAON,EAST,AS,ASSAM,5
783361,GOS,GOS,GOSSAIGAON,EAST,AS,ASSAM,5
783369,KKR,KKR,KOKRAJHAR,EAST,AS,ASSAM,5
783370,KKR,KKR,KOKRAJHAR,EAST,AS,ASSAM,5
783375,BGB,BGB,BONGAIGAON OFFICE,EAST,AS,ASSAM,5
783376,KKR,KKR,KOKRAJHAR,EAST,AS,ASSAM,5
783380,BGB,BGB,BONGAIGAON OFFICE,EAST,AS,ASSAM,5
783381,BGB,BGB,BONGAIGAON OFFICE,EAST,AS,ASSAM,5
783385,BGB,BGB,BONGAIGAON OFFICE,EAST,AS,ASSAM,5
783390,MKR,MKR,MANIKPUR,EAST,AS,ASSAM,5
783391,MKR,MKR,MANIKPUR,EAST,AS,ASSAM,5
783392,MKR,MKR,MANIKPUR,EAST,AS,ASSAM,5
784001,TEZ,TPR,TEZPUR,EAST,AS,ASSAM,5
784010,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784025,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784027,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784028,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784101,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784104,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784105,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784110,DKJ,DKJ,DHEKIAJULI,EAST,AS,ASSAM,5
784115,MGB,MGB,MANGALDOI,EAST,AS,ASSAM,5
784117,DKJ,DKJ,DHEKIAJULI,EAST,AS,ASSAM,5
784125,MGB,MGB,MANGALDOI,EAST,AS,ASSAM,5
784149,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784150,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784153,NAP,NAP,NAPAAM,EAST,AS,ASSAM,5
784154,TEZ,TPR,TEZPUR,EAST,AS,ASSAM,5
784160,BNU,BNU,BANDERDEWA,EAST,AS,ASSAM,5
784161,BNU,BNU,BANDERDEWA,EAST,AS,ASSAM,5
784164,BNU,BNU,BANDERDEWA,EAST,AS,ASSAM,5
784169,GHP,GHP,GOHPUR,EAST,AS,ASSAM,5
784170,GHP,GHP,GOHPUR,EAST,AS,ASSAM,5
784171,GHP,GHP,GOHPUR,EAST,AS,ASSAM,5
784172,GHP,GHP,GOHPUR,EAST,AS,ASSAM,5
784174,JGH,JGH,JAMUGURIHAT,EAST,AS,ASSAM,5
784175,JGH,JGH,JAMUGURIHAT,EAST,AS,ASSAM,5
